platform,liked_count,ip_location,time,content,judge,summary,stance1,stance2,stance3,stance4,stance5
zhihu,33,四川,2023-10-21,"其实我真的很怕狗，学校遇到狗是真的会尖叫，以前遇到一个养博美的老大爷，牵着狗绳，那个博美就一直冲我叫，大爷说""哈哈哈，不咬人""然后大爷很高兴，自己家小狗好有活力啊，我吓得冷汗淋漓，还是不牵绳的那些哈士奇，遇到它们动都不敢动还有一次遇到一个钓鱼的大爷，他的狗在他后面，我要过去，他的狗一直叫，那个大爷也不管，就一直让我快走，狗不咬人，我在那里狗就要叫，耽误他钓鱼，我真的怕得要死，那条狗的样子就不像是不咬人的，后来我让我弟来护送我，那个大爷还笑话我学校里的流浪狗吵架，是把我吓哭了的，它们是不咬人，问题是我是真的怕狗啊，它们叫的太吓人了，从小就怕，绕着这玩意儿走，但是狗真的是太多了吧流浪狗如果可以，集中管理起来吧，或者找爱心人士把它们带走，讨厌光动嘴不动手的人，我对它们只有害怕，我不信只有我怕狗，还有管管那些不牵狗绳的，没有素质养狗的，遇到他们，心梗一天",有关, 流浪狗太多了,0.7228858470916748,0.7788152694702148,0.6460415522257487,0.6544777154922485,0.4892676671346028
zhihu,33,江苏,2023-10-28,支持，大力支持，无条件支持，这些毛脸的害虫一直在祸害城市卫生和生态，对市民安全也有着不小的威胁，彻底清除能在短时间内解决这些问题，然后再立法严格控制假冒家猫家狗，做到和饲主绑定信息，奇痒弃养追查就能让野猫野狗彻底灭绝,有关, 支持清除流浪狗,0.8147888978322347,0.688688596089681,0.6851347287495931,0.6916939417521158,0.5888205369313558
zhihu,32,辽宁,2023-10-23,扑杀流浪狗的方法比较耗费国家人力物力。我建议“动保人士”前去领养流浪狗，不多一人一条。记得办狗证，打疫苗，绝育，栓狗绳，带嘴罩！,有关, 建议“动保人士”前去领养流浪狗,0.6617678006490072,0.6891643206278483,0.594101071357727,0.5976964235305786,0.5093692938486735
zhihu,32,广东,2023-10-22,顺便开始严厉打击不栓狗绳不戴嘴套的行为，就像拍车辆违章一样，200起步。,有关, 严厉打击不栓狗绳不戴嘴套的行为,0.4820843935012817,0.3984022537867228,0.5979817708333334,0.623276154200236,0.4887607097625732
zhihu,31,安徽,2023-10-22,我希望爱狗人士能出钱出力成立一个组织，留有电话。小区电梯里有狗尿喊你们来擦，公园里小区里有狗屎，喊你们来铲，谁被流浪狗咬了，你们组织赔钱。啥也不干就会键盘耍爱心，就跟那些吃饱了撑的明星一样，有这个劲，我还不如支持给日本福岛加个套，起码真的对地球上所有人有益。,有关, 希望爱狗人士能出钱出力成立一个组织,0.4862027565638224,0.5339233080546061,0.640927791595459,0.65019690990448,0.5306952397028605
zhihu,31,北京,2023-10-21,1.如果有人反对，请反对者统一凑钱把这些流浪狗养起来。2.有些动保真是搞笑，自己吃大鱼大肉都三高了，爱猫爱狗倒是起劲了。,有关, 1. 反对者应承担责任； 2. 动保人士不理性。,0.2234831055005391,0.1576396425565084,0.4416672388712565,0.5022281010945638,0.4825699726740519
zhihu,30,辽宁,2023-10-22,狗和狼没有生殖隔离，流浪狗和野狼并没有本质区别。既不愿意额外捐款收养流浪狗，又不接受人道处决和无害化处理。那么，全面禁止饲养宠物狗就是唯一选择。如果还不能接受这一点，那么放宽一点严格登记、限制购买收养名额，定期检查健康情况，最重要的是根据经济水平估计是否具备饲养宠物的资质。只要从源头上解决流浪狗的产生，就可以得到两全其美的结果：爱狗群体再也不用担心流浪狗被虐杀——收养/购买流浪狗成本不亚于一辆轿车，遗弃流浪狗的代价不亚于酒驾，自然不担心此类问题。怕狗群众再也不用担心流浪狗伤人——一开始就限制狗场繁殖和出售的数量、每人最多可养1～3只狗、无主流浪狗由市级部门人道处决。这一解决方案的最好之处是不用担心额外的社会开支：一开始征收的费用就足够整个体系有序运行。以下是脑洞：流浪狗在登记管理过程中应该与个人信息绑定，类似车辆-车主的关系，保证可以通过狗的信息顺藤摸瓜找到狗主人。流浪狗则会被专门的部门“收容”，收容期间持续产生费用直到找到原先的主人。如果主人想放弃养育宠物狗则需要到当地部门接触绑定关系，并且讲狗交给特定部门人道处决/等待领养。故意遗弃宠物狗的行为视情节轻重缴纳不同的罚款或者承担对应的责任。流浪狗无罪，那么狗主人必须承担对应的代价和责任。,有关, - 流浪狗应人道处决,0.7366055647532145,0.6888109048207601,0.6628627777099609,0.6595665613810221,0.5214488506317139
zhihu,29,上海,2023-10-22,早就可以处理了。这次正好是个机会。养这类中大型的狗，能不能去办个狗证。办理人能不能去合规培训一天。把基本的养狗知识学习下。,有关, 应该办狗证,0.4876787662506103,0.4948547681172688,0.6570518016815186,0.6581626733144125,0.5599901676177979
zhihu,28,云南,2023-10-24,个人偏见无主流浪狗（猫），性质上完全等同于街上乱窜的耗子。任何人都有处置它们的资格，杀了吃肉、或卖给狗肉馆（买卖需要负相关责任）、或执行安乐死，但不建议虐杀。小区里到处拉屎、把垃圾翻的到处都是，传播疾病，发狂咬人，这些你能负责吗？要么你就领回家去养，负责不了你就不要阻止别人处理流浪狗。,有关, - 流浪狗应被处理,0.7803386052449545,0.7289808591206869,0.7147308190663656,0.7066179911295573,0.5520464976628622
zhihu,28,河北,2023-10-23,警犬：我们是人类的好朋友我们救了很多人我们在灾难面前冲在第一线。。。。。。流浪狗：他们做了就是我们做了,无关, 流浪狗：警犬也是狗,0.5512590408325195,0.5842849016189575,0.5934669971466064,0.5999062856038412,0.39277450243632
zhihu,28,荷兰,2023-10-22,这将是整个社会文明的一次反思因为说难听的中国绝大多数的养狗人都是不配养狗的天天叫嚣着西方对狗的尊重殊不知在西方养狗是一件非常费时间的事情宠物证，定期强制疫苗，强制宠物培训这都是钱，一年下来万把块就没了而且西方人会花时间去遛狗，出门也是栓狗绳，只有在没有人的地方或者宠物公园才会松开这些都是费时间费精力的(我在澳大利亚帮朋友带过一段时间狗，真的很麻烦很耗时间)所以没这个时间没这个精力就不要养这是一条生命，下了决心他就是你家人，你怎么对待你家人就怎么对待他而且我说句再难听点的西方有专门的机构收养流浪狗然后很多人会选择去领养狗而不是买狗我就领养过猫他们的品相都很好，但看看国内多少人能接受？中华田园犬都一堆人觉得不够洋气流浪狗还看得上？所以对于现在处理流浪狗怎么看又装又要流浪狗无人问津，被抓孝子成群但很好的是这会使社会文明进步未来养狗的门槛会提高是一件好事希望所有生命都能被善待,有关, 养狗需要付出时间和金钱,0.5019727547963461,0.5611914793650309,0.588802178700765,0.6188777287801107,0.4178943634033203
zhihu,28,广东,2023-10-22,这些年关于流浪狗流浪猫咬人的报道层出不穷，政府组织城管、公安扑杀流浪狗流浪猫引起社会热议的事也不少。例如长沙警察扑杀一条咬人的流浪疯狗，结果引起广大“爱狗人士”的不满，他们不停的打110，打当地派出所的电话，“要为死去的狗狗讨个公道”，甚至还出现“爱狗人士”围堵湖南省驻京办，要他们给说法。至于实施打狗的警察和辅警，更不用说了，他们家门口被“爱狗人士”摆上花圈，家里的电话、手机被打到爆，父母妻儿无论在家还是出门都被“爱狗人士”堵。我国每年平均有2500至3000人死于狂犬病，死亡人数仅仅次于印度，位居世界第二。至于每年用掉的狂犬病疫苗有多少，没有相关的统计。但我知道的是，光是去年一年，我国东北一家狂犬病疫苗生产厂家就生产了超过350万支狂犬病疫苗。要是算上全国的和进口的，都不知道有多少。可以说，狂犬病已经成为危害我国人民健康的最大病源之一。怎样减少和杜绝狂犬病对人民健康的危害呢？这方面我们可以学习和借鉴日本的经验。说出来你可能不会相信，从1957年到现在，日本没有过一例狂犬病患者。你到日本去想打狂犬病疫苗——记住哦，是给人打的那种，不是给狗或猫打的那种——基本上找不到。全日本也就只有几个为数不多的医院有打——预防有本国公民出国或者说来日旅游的外国人在国外被狗（猫）咬了，回（来）到日本有得打。有许多日本人听说中国人要打狂犬病疫苗，都觉得不可思议。在他们的印象里，狂犬病疫苗是应该给猫狗打的，怎么会给人打呢？日本为什么能做到几十年没有狂犬病患者？是日本人不养猫狗吗？当然不是。在日本，你要养猫也好，养狗也罢，都需要获得政府许可。你养的猫狗都需要到政府相关部门登记、领证，都要定期的给它打狂犬病疫苗。这样，只要定时给它打疫苗，就算它偶尔抓伤人或者咬伤人，人也不会感染狂犬病病毒。如果遇上有流浪狗流浪猫，人们会把它送到政府相关部门去——当然，你给政府相关部门打电话，让他们来处理也行。政府相关部门把流浪狗流浪猫带回去后，会发出相关的通告。如果在两周内（14天）没有人来认领，那政府相关部门就会对它实施安乐死。据日本媒体报道，平均每年都有差不多20万条的流浪狗流浪猫被实施安乐死。可能有些“爱狗人士”觉得对流浪狗（猫）实施安乐死太残忍了。可人家日本政府相关部门说了，第一，我已经给了两个星期的时间，都没有人来领领它们。我不可能永远花着纳税人的钱去养它们。既然两个星期都没有人来认领，那对不起了，只有让它安乐死了。第二，你要真有爱心，那请你拿出你的实际行动来。你来领养它们，按照相关的规定，带它们到政府相关部门登记，定期给它们打狂犬病疫苗，把它们照顾好。如果你只是假爱心，整天只会在那喊“狗狗好可怜哦”，或者只是隔三差五的去喂点吃的，那对不起，国家不需要你的假爱心。国家要的是真爱心，要你按照相关的政策和规定，把它领走并照顾好。我们也可以借鉴一下，对于城市的那些流浪狗流浪猫，政府相关部门可以将它们抓起来，然后贴出公告——也可以通过电视、广播、微信、QQ、短信等方式告知全体市民，谁想养狗（猫），谁有能力养狗（猫），请于哪年哪月哪日至哪年哪月哪日到哪里按照政府颁布的相关政策领养，如果超过了规定的时间，那些没人领养的猫狗一律实施安乐死。,有关, 建议政府相关部门将城市里的流浪狗流浪猫抓起来，贴出公告，谁想养狗（猫），谁有能力养狗（猫），请于哪年哪月哪日至哪年哪月哪日到哪里按照政府颁布的相关政策领养，如果超过了规定的时间，那些没人领养的猫狗一律实施安乐死。,0.6068081855773926,0.5868255694707235,0.6518035729726156,0.6387866338094076,0.5052657127380371
zhihu,28,山东,2023-10-26,不知道人类灯塔的经验，爱狗人士觉得好不好？如何看待最近某些地方愈演愈烈的打狗行动？www.zhihu.com/question/626798542/answer/3259856252?utm_psn=1699580671545155584知乎:通吃岛岛主,有关, 打狗行动,0.6689002513885498,0.5860077540079752,0.6888046264648438,0.7126585642496744,0.5610307852427164
zhihu,27,江苏,2023-10-22,能把狗送去那些呼吁放过流浪狗的键盘侠家里么？,有关, 把狗送去那些呼吁放过流浪狗的键盘侠家里,0.6745266119639078,0.6487093766530355,0.6424229939778646,0.6653048992156982,0.5221563975016276
zhihu,26,陕西,2023-10-23,我反对当前的处理模式当然，不是因为我仁慈，而是因为我认为这玩意治标不治本是，这一茬流浪狗杀了，然后呢？不负责狗主人继续弃养，弃养狗继续繁殖，流浪狗再次出现，等下一次咬人事件出现后再打吗？没有健全的养宠法律配套，这种行为永远治标不治本我支持建立一狗一证一芯片制度，疫苗全打，街头流浪狗发现后集中圈养一定时间，这段时间内没人领养直接安乐。如果要弃养的话，狗主人要去当地部门移交犬只。如果是不经当地部门直接街头一扔弃养，只要发现，大额罚款+终生禁养。发现遛狗不栓绳/屎尿不收拾等养狗不负责的，罚款+扣留犬只，然后进行考试，就考养狗应该做到什么，考过了才能取回犬只。有证狗伤人的，没收犬只+赔偿+罚款+终生禁养。如果确定是因为宠主的过失行为致人重伤的，按照过失伤害罪量刑。在这种情况下，只要宠主能做到这些，我支持把有证狗视为高于一般财产的宠主所有物。这种情况下偷盗/伤害有证且无攻击行为宠物的，除了赔偿宠物本身市场价还要赔偿精神损失费。同时在这种情况下，大面积抓捕流浪狗才是有意义的。,有关, 1. 建立一狗一证一芯片制度，疫苗全打，街头流浪狗发现后集中圈养一定时间，这段时间内没人领养直接安乐。 2. 如果是不经当地部门直接街头一扔弃养，只要发现，大额罚款+终生禁养。 3. 有证狗伤人的，没收犬只+赔偿+罚款+终生禁养。 4. 这种情况下偷盗/伤害有证且无攻击行为宠,0.6213038762410482,0.6114488045374552,0.6695156892140707,0.6836061477661133,0.569272518157959
zhihu,25,辽宁,2023-10-22,日本排海的时候一帮人对日本的爱就跟现在一样一样的。也是一个劲的说日本没错，嗯。,无关, 日本排海的时候一帮人对日本的爱就跟现在一样一样的。,0.272509237130483,0.2940416932106018,0.4983047644297282,0.4916889667510986,0.520112673441569
zhihu,25,河南,2023-10-22,我只能说好好处理最好别让我遇上什么事否则，我告狗主人的时候一定会连当地政府、职能部门、城管……全告上,有关, 处理,0.3661729494730631,0.3671348889668782,0.6511398951212565,0.6315309604008993,0.6296263535817465
zhihu,23,山东,2023-10-20,你说工作犬和流浪狗之间分好坏也就罢了，题目都限定流浪狗了，我建议加大力度争取彻底根除！,有关, 加大力度根除流浪狗,0.7831987539927164,0.7148574193318685,0.7274670600891113,0.7286170323689779,0.5612078905105591
zhihu,22,广东,2023-11-15,当全面捕杀流浪狗的时候，觉得一狗所为，不能捕杀所有流浪狗。说流浪狗的贡献的时候，就开始说警犬，消防犬，缉毒犬的贡献了，这个时候狗又是一个整体了爱狗人士好奇怪哦,有关, 当全面捕杀流浪狗的时候，觉得一狗所为，不能捕杀所有流浪狗。,0.6709819634755453,0.5874404907226562,0.5855695803960165,0.6302316586176554,0.4885485172271728
zhihu,22,浙江,2023-10-22,说明真正爱狗的太少了，大多数是口头爱狗，一个大型收容站，郊区租一个钱不会太多，一个几百万的城市，几千人每人每年几千到一万足够了，这钱可以包括收容所人员，收容专用车辆，流浪狗捕捉人员，房租水电及食物费用等等一切费用，没钱的可以以志愿者的身份参与，国家禁止这种行为吗？一个几百上千万人口大型城市连这么点人财物都凑不出来，只能说基本上没有真正的爱狗人士，大部分不过是口头说说而已，毕竟这么做不用花钱又显得自己有爱心，对吧规范的收容领养和处死流浪狗都是很费钱的。老美加州这里进去要查虫，查皮肤等等一堆东西，然后全身清洁，有病治病，隔离期半个月到一个月，上面一套结束才会开始挂牌等人领养，领养人有要交领养费，但是非常少，跟送差不多，领养前送一次免费的体检，然后绝育送养。收容机构之间会互相轮转帮助饲养。而且这些钱都不是来源于政府，政府做的是对捐钱的人进行一定程度抵税。所以国内爱狗人士，你们在做什么呢？,有关, 真正爱狗的太少了,0.6048312187194824,0.6722258726755778,0.5970102151234945,0.6329483985900879,0.5367804368336996
zhihu,22,江苏,2023-10-29,我就是觉得挺魔幻的。西方宣传里“不文明”的中国，在讨论要不要阻止城管杀无人管理的流浪狗；而“文明灯塔”西方各国，则在争论要不要阻止犹太人杀无家可归的原住民。,有关, 西方宣传里“不文明”的中国，在讨论要不要阻止城管杀无人管理的流浪狗；而“文明灯塔”西方各国，却在争论要不要阻止犹太人杀无家可归的原住民。,0.5974384943644205,0.4730236530303955,0.5687597592671713,0.616857091585795,0.5194946130116781
zhihu,22,,2023-10-24,我一直坚持解决流浪狗问题首先要解决狗，但不能只解决狗，因为你把街上的狗杀干净了，最后还是有人要往外丢我非常支持出一个法律来限制遗弃宠物，这和什么动物保护不保护，虐待不虐待无关，而是只有这样你才能真正治根——你整了个狗回去，那你就要负责把它养到死，你不想养了请自己弄死找个地儿埋了，不要活着往外丢，往外丢是把原本属于自己的责任转嫁给社会和其他与这件事毫无关系的人流浪动物问题的核心在于人，你不解决这种乱丢活物的逼人，流浪动物问题永远解决不了至于狗的好坏？一棒子打死所有？哪个脑子清醒的人会在意这种问题？狗哪存在什么好坏？归根结底狗就是灰狼亚种（甚至没有生殖隔离），在无人管理的情况下会迅速野化，其存在就是一种威胁，不存在【不咬人的流浪狗】，只存在【咬人的流浪狗】，【咬了人但其他人不知道的流浪狗】和【暂时还没咬人的流浪狗】罢了如果你不满意，那就自己上街把看上的流浪狗套回家养，要么就闭嘴忍着,有关, 解决流浪狗问题首先要解决狗,0.6600890954335531,0.6428484121958414,0.6587787866592407,0.666548490524292,0.4809101422627767
zhihu,22,,2023-10-25,就算在南方不那么寒冷的地区，大部分城市里的野狗也很难度过冬季。低温，缺乏食物，疾病，很容易就能大片收割城里的野狗。和农村的环境不一样，农村的野狗可以靠垃圾活命，有大量被遗弃的房子提供庇护，荒地里的昆虫和小型哺乳动物提供热量，农村的野狗过冬没那么困难。但是就算怎么处理，某些城区依然有大量的野狗。也许是这个处理速度，远远赶不上城里爱狗人士放生自己宠物狗的速度吧。,有关, 处理速度赶不上放生速度,0.3861376444498698,0.3015478253364563,0.5896459420522054,0.5710997978846232,0.5105809370676676
zhihu,21,山东,2023-10-21,早就该打了。现在有点亡羊补牢的意思，但是也很支持！支持清理流浪狗。,有关, 支持清理流浪狗,0.8155675729115804,0.7087817986806234,0.6986004511515299,0.6966139475504557,0.5714437961578369
zhihu,21,,2023-10-23,我认为最大的危害并不是流浪狗而是一批无视公共道德 胡搅蛮缠的劣质狗主人眼下养狗的人很多犬类是人类的好朋友大部分狗主人也都是遵守规定 顾及他人的但是少数道德观念不健全 社会心理扭曲的人严重破坏了原本良好的养犬环境这些人平时不按规定牵绳遛狗出了事自私自利胡搅难缠咬人的流浪狗固然可恶咬人的劣质狗主人才是最大的问题,有关, 流浪狗伤人事件，最大的危害不是流浪狗而是无视公共道德的劣质狗主人。,0.6394067605336508,0.5953143437703451,0.5620157718658447,0.6279680728912354,0.4649892648061116
zhihu,21,广东,2023-10-25,我想说你们早干啥去了，为什么要等出事了在捕杀。,有关, 捕杀,0.5261236429214478,0.4384271701176961,0.59992782274882,0.6439212560653687,0.5634235541025797
zhihu,21,新疆,2023-11-09,网络上处理了，现实里爱咋咋地。今早小学生上学的点，一堆遛狗不牵绳还不扫狗shi 的。还有半个人高的大狗四处晃悠。就这“爱狗人士”还急了，都还没实际操作…,有关, 现实中爱咋咋地,0.2090727488199869,0.1571742594242096,0.4498563607533772,0.4338822762171427,0.4533533652623494
zhihu,20,浙江,2023-10-23,关于养狗和流浪狗的问题，我有个多方共赢的方法:1、继城管农管后，成立狗管2、狗管负责管狗3、成立狗管所用来关狗4、狗管沿街抓流浪狗，抓狗前用大喇叭向狗大声宣读抓狗条理以及狗狗享有哪些权利。狗如果不想被抓必须对着执法记录仪用标准普通话回复不想进狗管所。否则一律视为主动愿意进狗管所。在狗管用大喇叭宣读抓狗条例时狗如果撒腿就跑的，也一律视为主动进愿意进狗管所。5、没有牵绳，没有戴口套的，一律当做流浪狗处理。6、狗管所官网有领养信息，狗管所每条狗的视频和照片都发在网上待领养。每条狗的领养信息下面有打赏，打赏的钱用来付抓狗的费用和装狗的狗笼的租金以及买狗粮给狗吃。打赏越多，狗就活得越久，但最长不超过一个月，一个月还没人领养就直接打死，剩下的钱充公。4、打死的狗照片就变成了灰色，照片下面显示这条狗在收容所里活了多久，有多少爱心人士给它打赏过。5、从来没人打赏的狗可以在狗管所里住一个星期，一个星期还没人打赏就直接打死，照片变成灰色，下面显示欠狗管所多少钱，欠狗管多少钱。6、灰色照片下面的打赏通道永久有效，虽然狗死了，但还可以打赏，替欠钱的狗还钱或者给别的狗管所里的狗用。7、狗管的工资都来自于狗,有关, 成立狗管,0.5867211023966471,0.6022280851999918,0.717241128285726,0.7218530178070068,0.5679086049397787
zhihu,20,,2023-10-22,我认为，流浪猫狗是神圣不可侵犯的动物不应与其他种族融合和共存。解决流浪猫狗的问题关键在于要与其他生物分离，单独建立一个保护区，动保人士的家和大学校园是流浪猫狗的应许之地，动保人士会奉猫狗为再生父母，大学校园会歼灭任何触犯流浪猫狗之敌，所以只要流浪猫狗同意，每一个城市在捕捉到散居各地的流浪猫狗之后，都必须运送到当地动保人士的家中和大学校园内而无须征得保护区居民的同意，动保人士和校园学生必须资助整个迁徙项目并承担所有猫狗的抚养义务，重建流浪猫狗栖息地，复兴流浪猫狗种群。,有关, 解决流浪猫狗问题的关键在于要与其他生物分离，单独建立一个保护区。,0.4872460762659709,0.4550975163777669,0.5608644485473633,0.5298503637313843,0.4676543871561686
zhihu,19,广东,2023-11-11,"说实话，我很失望。对猫狗的管理，从各个公共场所的管理、标识，我看不到政府对不养猫狗的人的保护。凡事要讲规矩，这里是法律。法律要细化,可执行。比如，谁来监督遛不牵绳？监督者受法律保护吗？咬人了，怎么赔？赔多少？狗如何处理？养狗人怎么坐牢？坐多久？所有的这些，没有一部国家性的法律来规范。",有关, 1. 应该有法律来规范养狗行为。,0.5990885098775228,0.5998792250951132,0.7670385837554932,0.6980250676472982,0.5545094013214111
zhihu,19,广东,2023-10-26,主要是管理层无能，太过直接了。假如我是管理层，城市有10万只流浪狗。我有如下方法：A：转移矛盾法我们清除流浪狗，是为了保护流浪猫的利益，让着两拨人开撕。之后搞投票，是处理猫还是处理狗。假如先处理狗，狗协就会怨恨猫协，那么明年狗都没了，我再去处理猫，这时候狗协的人就会为报仇反过来帮我说话。实在不行，就摆拍一些狗咬猫的照片。让英雄斗英雄，好汉管好汉。B：温水青蛙法这个月，我们先处理掉一万只狗，但是，要明确罗列罪状，然后，要夸奖一部分狗，比如学校的大黄，友善同学、文明礼貌，是流浪狗中的榜样，我们要让它上报纸，鼓励这种流浪狗，右下角再列一行小字：以下部分犬类明显危害人类，随便列举一些罪状。然后再专门声明，清除掉的流浪狗只占流浪狗总数的10%以此类推，一波波清除。C：新闻专业法什么？我们没处理流浪狗啊？我们处理的是城市游荡狼群。D：国际/民族团结法雇佣少数民族、外国职员处理犬类。正好我国有很多黑人，营造一种黑人捕狗的现象，这样狗没了，黑人也被讨厌了。E：欧美人道法暗中处理流浪狗，不要汇报。如果被人拍了视频，就说是强制打疫苗，之后释放。再给朝鲜人传递我们爱护狗狗的表面信息。F：嗜血观众法安乐死太麻烦了，开一个斗狗场，跟西班牙斗牛一样，打造城市宝可梦道馆，主打一个捕捉流浪狗并投入战斗。并且不同市区可以交换流浪狗，还定期评选金卡银卡。G：人类协助军法训练一批流浪狗，让其捕杀其他流浪狗，给这些训练狗协助犬身份，如果有人袭击就是妨碍公务。是其他流浪狗杀的，不是人类杀的。H：三体吃鸡法去南沙找一个小岛……I：转移矛盾法到达世界最高城！大马士革！这不是摩萨德吗？家人们。还是看看远处的滑翔伞吧。J：二字游戏法玩XX玩的。K：机械飞升法将狗转生成电子生命，大家可以云养狗。,无关,  A:转移矛盾法 B:温水青蛙法 C:新闻专业法 D:国际/民族团结法 E:欧美人道法 F:嗜血观众法 G:人类协助军法 H:三体吃鸡法 I:转移矛盾法 J:二字游戏法 K:机械飞升法,0.3151268164316813,0.2742310365041097,0.5723922252655029,0.5696946779886881,0.5751519203186035
zhihu,18,江苏,2023-10-23,放开城市养狗就是一个错误。现在亡羊补牢，希望能够少一些人受到伤害。同时希望把流浪狗养到支持流浪狗的明星杨迪、陈乔恩等人家里。,有关, 放开城市养狗是一个错误,0.5962494214375814,0.5280090570449829,0.6143824656804403,0.6479176680246989,0.4926994641621907
zhihu,17,河北,2023-10-24,如果我说，你需要在火车站等地方照顾好自己的孩子不然孩子乱跑到火车道上可能会被火车撞死那。。。你是不是觉得这很正常如果张三嫌麻烦或者就顾自己玩手机让孩子跑到火车道上被火车撞死了，你说是怪张三还是怪火车大家都知道答案可是，为什么我告诉你遛狗要栓绳要带嘴套不然可能被捕杀你就不听然后走丢了被捕杀你就受不了呢更何况，捕杀的大部分不是走丢的狗，是流浪狗，是被遗弃的狗我再举个例子你就明白了，你喝完可乐，把瓶子扔了我把你扔的瓶子捡回来放在某个地方当弹弓的靶子被打的千疮百孔，你不可以说你怎么能 打这个瓶子你可以不扔，可以拿回家供起来，那我肯定就去找别的瓶子你遗弃了，就别对瓶子负责了行么。。你说狗是生命，我们小时候祸害死的耗子青蛙什么的还少么,有关, 狗也是生命，不能随意遗弃,0.7427965799967448,0.733618418375651,0.6177754402160645,0.6472078164418539,0.5004986127217611
zhihu,17,广东,2023-10-24,流浪的统一扑杀。宠物的加强管理。遗弃的主人重罚。伤人的主人入刑。,有关, 统一扑杀,0.4407944281895955,0.3138834834098816,0.5484124024709066,0.570985476175944,0.5243317683537801
zhihu,17,四川,2023-10-22,你从哪里看到全国在处理流浪狗？？？听风就是雨。,有关, 没有全国在处理流浪狗。,0.4991271098454793,0.4668025175730387,0.4794707298278808,0.5066579182942709,0.4733479022979736
zhihu,17,广西,2023-11-09,甩锅给经济就完事了，清理流浪狗，不就证明流浪狗对老百姓的安全和健康环境产生了威胁吗？至于为什么会出现这种情况，还不是因为有人阻止清理流浪动物？,有关, 清理流浪狗，不就证明流浪狗对老百姓的安全和健康环境产生了威胁吗？,0.693662166595459,0.6405216058095297,0.6362587610880533,0.6520327726999918,0.5241419474283854
zhihu,16,河南,2023-10-21,流浪狗的问题，主要在人，其次在狗。先说狗的问题，主要有二。一是安全问题，三五成群的野狗发起疯来，普通成人男性没个趁手的武器的话真招架不住，更别说老弱妇幼群体了；再就是疫病问题，流浪狗群体就是移动的狂犬病污染源，被野狗咬伤或抓伤的人，只有打满三针狂犬疫苗才是最保险的做法，对于个体来说，费用不低，对于公共卫生安全来说，凭空耗费大量人力物力。再说人的问题。基本九成九的流浪狗来自于人为遗弃，我国宠物饲养和遗弃方面的法律空白地方太多，有太多空子可以钻。完善宠物饲养方面的法律，私自遗弃宠物入刑，宠物伤人饲养人入刑，这些都亟需完善。治理流浪狗而不去掐灭流浪狗产生的源头，不过是治标不治本罢了。宠物产业虽然没到百万漕工衣食所系的地步，但是也已经是不小的产业了，更不说还有境外动保势力的推波助澜。国内动保组织更是往往以远低于法律惩罚的代价做出一些违反法律的事，一味维稳不可取，该惩处的团体犯罪行为不惩处，后果就是千里之堤溃于蚁穴。希望政府早日完善相关法律，顶住压力。分割线给大家推荐个趁手的武器，陈鹤皋老师同款，自行搜索即可,有关, 1. 流浪狗问题主要是人和狗的问题； 2. 狗的安全问题和疫病问题； 3. 人遗弃宠物导致流浪狗产生； 4. 需要完善宠物饲养方面的法律； 5. 需要惩处违法的动保组织。,0.6252242724100748,0.6285595099131266,0.6668291091918945,0.6834622224171957,0.5385971069335938
zhihu,16,湖北,2023-10-28,我想说处理得好啊！早该处理了。我只担心这就是一阵风，热闹过后又恢复原状，等着下一个倒霉蛋被咬得更惨，才又引起重视，瞎折腾一阵子，周而复始，永远治理不好。最好借着这阵东风，建立宠物注射芯片制度，健全对流浪动物的长期清理制度，禁止散养猫狗，在外游荡的、没有主人牵绳控制的，没有办证的猫狗一概视为流浪动物，看到就抓，奖励举报。抓捕的流浪动物按芯片信息向主人索赔，所获资金用于平时流浪动物的治理。杜绝遗弃，才能真正杜绝流浪动物。,有关, 1. 建立宠物注射芯片制度 2. 健全对流浪动物的长期清理制度 3. 禁止散养猫狗,0.5698266824086508,0.5580839316050211,0.6853756904602051,0.6632746855417887,0.5519498984018961
zhihu,15,四川,2023-11-03,杀尽天下恶狗，还世道清静！狗患泛滥，群魔乱舞，弄得老人不敢出门散步，弄得娃娃不敢自由玩耍，如此作虐造恶，必有报应！死后不入轮回，永堕阿鼻！好在有见义勇为者、有城管物业者重拳出击，大力捕杀流浪狗他们简直就是活生生的罗汉现身，降妖伏魔，弘扬正气，还老人以宁静，还孩子以和平虽为凡人，必能修成正果，成就金身,有关, 杀尽天下恶狗，还世道清静！,0.5787302652994791,0.5127188762029012,0.6036893129348755,0.6117273966471354,0.5469740231831869
zhihu,15,广东,2023-10-23,爱狗人士享受了狗的乐趣，却不承担处理管理多余狗的责任。真是渣人。,有关, 爱狗人士不负责处理流浪狗,0.67720627784729,0.6713705857594808,0.6094754536946615,0.6397698720296224,0.5588014125823975
zhihu,15,日本,2023-10-23,比起清理流浪狗，全国范围清理远程养殖的狗更重要！,有关, 清理远程养殖的狗,0.6122910181681315,0.5365480979283651,0.6229497989018759,0.6384538809458414,0.5096936225891113
