platform,liked_count,ip_location,time,content,senta,senta_prob,judge
zhihu,10,山东,2023-10-31,特们没见过人世间，特们和自己家的狗亲近，以为世界就这么大，所以特们的眼里只有狗。,负向,0.8594253101682625,有关
zhihu,10,北京,2023-10-29,咱就是说，不管他们关心哪边，至少贴个捐款单呢，给两岁女孩家或者给小动物协会，都能证明一点善良吧,正向,0.376616270576477,有关
zhihu,10,,2023-10-23,近期流浪狗 不牵绳烈性犬伤人事件引起极大关注为了确保人民生命生活安全各地开始清理流浪狗 治理不牵绳遛犬行为规范养犬行为避免少数不守规矩的犬主抹黑广大守规矩的犬主这是非常合理且正确的事情可一些明星为了蹭热度 搏流量连续抛出精心泡制的卖惨引战言论疯狂煽动社会情绪这些所谓明星竟然吃起了“人血馒头”“狗血馒头”实在是哗众取宠 令人不齿对于这些只会起负面作用的恶劣无良明星直接封杀就完事了这件事也提醒我们对于娱乐圈某些明星和西方思潮“亲密接轨”的现象我们也要提高警惕前些年叙利亚战争期间某位演艺圈“慈善大使”就和西方的宣传节奏配合得颇为“默契”第一时间对中国人进行道德绑架鼓吹什么“应该敞开大门接受难民”明显就是怀有政治动机的因为演艺明星对应的群体都是青少年对于西方这一套夹带私货的漂亮话术缺乏辨别力所以对演艺圈的一些异常行为一定要提高警惕,负向,0.711201918283507,有关
zhihu,10,上海,2023-10-24,说为了热度那可把它们想得太纯洁了。极端动保的终极目标从来不是经济利益。放大社会矛盾、促成社会割裂是核心考核指标。明星有知名度，且容易被资本控制，是意识形态领域天然的枪。,负向,0.9994372921231508,无关
zhihu,9,江苏,2023-10-23,作为一个家里养狗的人，我觉得这个明星是真狗！这么拉仇恨，我家“棉花”就算牵着绳子也根本没机会出门了,负向,0.9803755106618226,有关
zhihu,9,广东,2023-10-23,真正爱犬的话，就应该呼吁立法，根源上杜绝流浪狗的出现，避免悲剧一次一次又一次的重演。德国已经交过满分答卷了：德国动物保护法(Tierschutzgesetz)养狗养猫：领证上芯片，买保险，弃养：高额罚款且有可能入狱，直接从源头杜绝流浪猫狗的出现。不文明养犬养猫：遛狗不牵绳（绳子长度超出规定范围也算），遛狗不铲屎，高额罚款。宠物伤人主人担责罚款且有可能入狱，费用保险承担。虐狗虐猫，巨额罚款+最高判五年。流浪猫狗，官方收容，开放领养，办手续（领证上芯片买保险）可以用原价十分之一左右的代价领养。没人领的官方养，重疾的官方安乐死。管理费用由罚款和领养费承担。实在养不过来还可以学美国。一年官方安乐死几百万只流浪狗。明明限制大部分都是对爱猫爱狗人士的。为什么在知乎没人支持呢？知乎明明是反反虐猫人士，反爱猫人士更多啊。所以不支持的害怕的到底是《定义虐猫权》还是《五年有期徒刑》？还是说不支持的既不文明养宠，也不想文明养宠？不管是哪种情况，都是真爱宠人士和真纯路人不喜闻乐见的。人民不喜闻乐见，你们算老几？我反正是做好付出额外金钱和精力代价的准备了，我只想看到杰某条们好似。领证上芯片买保险盘活经济，赢。国家流浪猫狗泛滥现象抑制，赢。虐猫虐狗现象灭绝，赢。不文明养狗现象消失，赢。到底谁在反对？不会是不文明养狗的和虐猫虐狗的人吧？不会真有人反对吧？对了，有的知友会疑惑，广大农村地区看家护院的狗需不需要办手续。看家护院的狗就开除狗籍了？随便哪个村里就没见过遛狗牵绳的，农村狗就不咬人了？农村散养跑丢了就不是流浪狗了？为什么不交税？凭什么不严管？用反动保，反反虐猫的人的话来说：凭什么社会要给不文明养宠物的人埋单？文明养宠都做不到的人，凭什么要让他们有养宠的权利？就该把这些养宠人士里的败类剔除养宠人士的范围。大家也不希望小区里哪天就多出几条弃养流浪猫狗，哪天吃着火锅唱着歌就给狗咬了吧？所以不管是真爱宠人士，还是担心环境安全，担心自己利益的纯路人。就应该支持立法，狠狠地管才会有健康良好的宠物环境。,负向,0.7580627669828068,有关
zhihu,8,江苏,2023-10-23,现在大家都来讨论狗了，是不是就没多少人讨论以色列对巴勒斯坦的大屠杀了。,负向,0.9999060056390618,无关
zhihu,8,江苏,2023-10-23,如果有明星偷税漏税被查到，有明星在网上发文宣称，我要做纳税标杆，绝不偷税漏税，那我绝对敬这个发声的明星是条汉子，这样的发声才是民众想听到的。目前因为小女孩被咬的这个事件热度真的很大，全国群众都在关注这件事，所以有很多明星都想蹭一波热度，原来可能是想表达自己有爱心的，如何如何的，但是方式错了，没有任何行动，动动嘴皮子就想利用自己粉丝多，扩大自己影响力这种事，我是深恶痛绝的，但凡有个能捐款一万给这个小女孩，或者愿意给政府捐款建设动物安置所的，我觉得这样的发声才是有效的发声。但是对于大多数的明星，明显就是想蹭一波热度的，而且毫无行动的只想蹭热度，而他们中有些人的发言简直是没脑子，且挑战政府的公信力，对于这种恶犬伤人事件后，各地政府积极响应，出台很多措施来政治流浪狗，这些个措施在明星眼里就成了随意猎杀流浪狗了，相信各地政府出台的措施肯定是在合理的范围内的。但是现在所谓的在网上发声的明星，用自己的影响力，公然对抗政府的措施，我觉得是相当愚蠢的，现在没有什么行之有效的特别好的措施，防止恶犬伤人，政府已经在尽最大努力找一些有效的措施，毕竟这些明星丝毫不接地气，伤害的也不是他们家的孩子。 今天明星刘雅瑟跟杨迪微博已经被封了，是因为违反法律被封的，而不是违反微博社区公约被封的，希望这些明星，发言的时候要理智，最起码要懂国家的政策，而不是为了流量热度，什么都蹭。有理性的网友认为这3位明星最大的错误在于故意引导舆论，本身提倡文明养犬、反对弃养和虐杀这样的观念是没有任何问题的，但这3位明星却格外强调不要大范围捕杀、虐杀流浪狗，实际上只是加大力度文明养狗，所以他们的言论实在是有失偏颇，甚至有带节奏搞对立的嫌疑。,负向,0.9259684629236862,有关
zhihu,7,云南,2023-11-07,因为明星又不会被流浪狗烈犬咬毁容肾破裂，人家生活在高档小区，别墅里安保到位，就是演戏参加综艺也有保镖助理，最次人家去商场也是自己高档小区开车去，到了商场安保人员压根不会让烈犬不牵绳就进去！一群说风凉话的sb，但凡出门去玩遇到只流浪中大型犬，估计都只会大喊保安死哪去了！这里有狗我投诉你！！！然后赶紧躲助理保镖后面。他们又不会被流浪狗咬，当然要保护流浪狗啦，只要你喊他出钱养，那不行，就是你恶毒没有爱心。就像巴以冲突有的站以色列，因为被打枪杀炮弹轰炸机攻打的又不是他们。他们又没有死女儿，妻子，丈夫，爸爸妈妈，姐姐哥哥……人家的房子又没有成战场l废墟，人家又没有缺电，水，食物，医疗。这个世界上哪有公平？就命运而言休论公证天道！,负向,0.999755099481419,有关
zhihu,7,,2023-10-27,好不容易遇到个即使参与后引起争议，但装死就可以过去的社会热点，他们能不积极参与么。,负向,0.9997683897570973,无关
zhihu,6,辽宁,2023-10-23,要么是拿钱办事，要么是立人设蹭热度，真有爱心怎么不掏钱建立收养流浪狗的基地？素人一辈子赚钱都没有它们一个月赚得多，人家真正有爱心的照样掏钱为自己爱的流浪狗打造家园，这些明星除了会张张嘴道德绑架老百姓，还做了什么实事？,负向,0.999854927500099,有关
zhihu,5,广西,2023-10-27,相当一部分明星是没读过什么书的，而他们的成长轨迹和社会上一般人的成长轨迹大不一样——也就是说，没有读过书，没有正常的家庭教育和社会教育，他们的成长，缺乏一般人充分的社会化的过程。他们不容易对社会议题有深入思考的能力（学识限制了思维的深度）也没有跟一般人共情的能力（限制了思维的道道德性和稳定性）以及对这个社会、国家公序良俗、朴素情感的认同感，但他们却获得了跟他们的学识和心智、道德水准不相匹配话语权。一个人有权利就难免膨胀，一膨胀他就爱乱说话，一说话就暴露自己内在的底子。所以，他们不一定是为了热度，也许他们就是单纯的蠢喜欢找存在感或者单纯的坏而已。,正向,0.3108718566520565,无关
zhihu,4,陕西,2023-11-06,狗把人咬了，这些人对被咬的人不闻不问，却首先跳出来呼吁保护咬人的流浪狗，你说说他们跟善良有啥关系？,负向,0.9998757877577128,有关
zhihu,4,广西,2023-10-28,为了热度+真的“善良”。明星靠流量，他们一切公开行为都可推定是为了热度。但此次事件肯定不单纯为了热度，因为他们是为狗发声，很容易陷入“狗命胜过人命”的争议，对他们形成反噬。所以他们必然还为了所谓的“善良”。这个“善良”，好听点叫“选择性的众生平等”——人命跟狗命平等，难听点叫“猫狗命贵”。他们甚至都没有把其他常见宠物纳入自己的“关爱”中，遑论别人的人命。总之，你从这样的“善良”里找不到哪怕一丝对人的善意。这帮明星给我的感觉是，一伙为了求利而信宗教的信徒。,正向,0.7355412495732381,有关
zhihu,3,广东,2023-11-09,人都舍不得保护。你管这叫善良？你的道德是以狗为基石的？,负向,0.9999147671479314,有关
zhihu,3,,2023-11-14,首先是为了立人设，为了赚钱。不管他们内心怎么想，一个爱护流浪动物的充满爱心的人设就出来了，骗粉丝，骗流量。而且爱狗党在网络上声音很大，它们惹不起，迎合爱狗人士比迎合恨狗人士更安全。其次这些明显普遍有钱有豪宅，可以直接在家雇人遛狗，养狗。远离普通民众，亲近家里的狗，自然就和狗更有同理心。,负向,0.999809870192582,有关
zhihu,3,广东,2023-10-23,应该不是热度，但他们应该去作为而非说说。这种有点极端的行为是因为长期被压抑所致的，我指的压抑是频繁有流浪狗伤人而没有更有效的处理。喜爱小动物自然没话说但在人类社会里，狗权是无法对比人权的，以人为本不是口号是对人本身的尊重。换句话说只有对人权的尊重才可能去讨论权利体系之下的“狗权”。关于立法，我个人认为会有难度，有人列举了香港的地方规定，香港的文化环境，生活环境相对于广袤的内地而言比较单一，容易处理。比如在农村里他们的狗一般用于看家护院，但农村和城市不可能隔绝开来，像那些必要护理费用对于发达地区的家庭而言可能不算什么，但反之到了某些地方可能就是极大的增加了当地家庭的负担。比如之前争议之一禁狗肉，吃狗肉本身就是某些地方的习俗，文化。就好比有的地方吃猪肉有的地方吃牛肉……这是长期历史环境带来的客观事实。更有甚者从禁狗肉走向吃狗肉的人就如何如何，那是更极端的。这和洗头佬说日耳曼高贵民族有什么分别呢?人家还搞点伪科学去论证。拿此事来说，现代文明社会应该是吃狗肉的和养狗的爱狗人士都包容的存在着，这两者并不对立。,负向,0.3137390867412364,有关
zhihu,3,山东,2023-11-06,我是特别爱狗的，为了爱狗谴责虐待 的。流浪狗哪里来的呢，肯定是虚假的爱狗人士遗弃的，根源上应该立法严惩遗弃宠物狗的人吗。不栓牵引绳，视为意图故意遗弃罪。必须上刑法，狗是人类朋友，这个和遗弃孩子一样。少了三年不行。另外狗证必须贵一点。人的身份证便宜是因为国家拿着全体纳税人的钱为全体人民服务。因为管理狗产生的费用，理应由狗主人负担。办理狗证以后，一年定期给狗体检两次并且定期打疫苗，要求不高吧。爱狗却不给检疫看病不合适吧。你家自己孩子不给打疫苗吗，口口声声自己爱狗如子的，不会反对吧。每只狗，办证同时，自费建立血液毛发基因库，万一遗失方便找回的时候找到主人不难吧。每次体检活要见狗死要见尸，找不到就按遗弃罪，蹲监狱。狗证归就贵在这里了，要不然这些狗户籍管理的钱哪里来的，要不然基因管理的专业人才谁给工资。狗要个产检准生证不过分吧。事事要向人看齐，狗是人类的朋友没错吧。不能到了狗生育这件事上马虎吧。小狗生下来要上户口吧。狗狗住所环境有没有要求，狗均居住面积要不要保障，太肮脏逼仄，算不算虐待狗狗。优生优育，这才是真正爱狗。我想到这个几点，希望其它爱狗人士，出来补充一下。,负向,0.9992020530497996,有关
zhihu,2,河南,2023-11-14,明星那么有钱，光呼吁那就是耍嘴。如果真的那么关爱流浪动物，稍微拿出点钱来做点实事儿，那才是真的善良。现在的明星都会蹭热度，知道怎么提高自己的知名度，提高关注度，但凡有什么热点，赶紧就蹭一下。明星们满脑子都是怎么出名，怎么圈钱，怎么偷税漏税，他们心里还有其他的吗？说真的关爱流浪动物，那才是真的笑话。这帮明星根本就不关心流浪狗，可能是他们公司或者身边的人看到这个话题最近是热点，赶紧让他们呼吁一下做做样子，提高一下关注度，这样才能更好的捞钱。明星们当面一套背后一套是常态，没有人信，就像那些落马官员一样，没有任何公信力。,正向,0.0,有关
zhihu,2,江苏,2023-11-01,只呼吁，不收养，还是明星而且平时不呼吁，总是关键时刻出现,负向,0.9968128594486814,无关
zhihu,2,重庆,2023-11-06,人说戏子无情，婊子无意，他们既不是善良，也没安什么好心，对这些无利不起早的人来说，根本没有什么善良不善良的说法，有的只是利益驱动，这么做有三大好处：1.能够能到一笔可观的劳务费。2.刷存在感。3.向某些组织表忠心。,负向,0.999634954775182,无关
zhihu,1,河北,2023-10-24,打狗运动是治标还是治本呢？,负向,0.9785528766151684,有关
zhihu,0,广东,2023-10-26,不是善良，而是反人类。动物保护是西方的政治正确。所谓的如果不爱请勿伤害看似爱心满满，其实充满着反人类的味道。应该中国人对爱猫狗人士说：如果不爱请勿伤害。爱猫狗人士属实倒打一耙。中国每年被猫狗咬伤的人超过四千万，人用狂犬疫苗的消耗高达数千万支。中国每年有数千万人因此遭受狂犬病的致命威胁、寄生虫感染、其他传染病感染的威胁。猫狗就是爱猫狗集团暴力侵害人类的工具。中国2021的暴力侵害案件不到五十万件，而被爱猫狗集团利用猫狗暴力侵害遭受致命威胁的人有数千万。爱猫狗集团，就是中国最大的恐怖组织集团。猫狗就是活动的传染病病原体，被爱猫狗人士带入公共场所，极大危害了人类社会的公共安全。应该按照刑法，按照“以危险方法危害公共安全罪”整治中国散养猫狗遗弃造成野生猫狗的饲养人。按照卫生防疫法，作爲传染病病原体的散养猫狗野生猫狗应该全面捕杀。这些明星就是在号召粉丝对抗卫生防疫法，对人类自身福祉和安危毫不关心。第一百一十四条　放火、决水、爆炸以及投放毒害性、放射性、传染病病原体等物质或者以其他危险方法危害公共安全，尚未造成严重后果的，处三年以上十年以下有期徒刑。第一百一十五条　放火、决水、爆炸以及投放毒害性、放射性、传染病病原体等物质或者以其他危险方法致人重伤、死亡或者使公私财产遭受重大损失的，处十年以上有期徒刑、无期徒刑或者死刑。过失犯前款罪的，处三年以上七年以下有期徒刑；情节较轻的，处三年以下有期徒刑或者拘役。动物保护是西方的政治正确。所谓的如果不爱请勿伤害看似爱心满满，其实充满着反人类的味道。中国每年被猫狗咬伤的人超过四千万，人用狂犬疫苗的消耗高达数千万支。中国每年有数千万人因此遭受狂犬病的致命威胁、寄生虫感染、其他传染病感染的威胁。猫狗就是爱猫狗集团暴力侵害人类的工具。中国2021的暴力犯罪不到五十万件，而被爱猫狗集团利用猫狗暴力侵害遭受致命威胁的人有数千万。爱猫狗集团，就是中国最大的恐怖组织集团。猫狗就是活动的传染病病原体，被爱猫狗人士带入公共场所，极大危害了人类社会的公共安全。应该按照刑法，按照“以危险方法危害公共安全罪”整治中国散养猫狗遗弃造成野生猫狗的饲养人。按照卫生防疫法，作爲传染病病原体的散养猫狗野生猫狗应该全面捕杀。这些明星就是在号召粉丝对抗卫生防疫法，对人类自身福祉和安危毫不关心。第一百一十四条　放火、决水、爆炸以及投放毒害性、放射性、传染病病原体等物质或者以其他危险方法危害公共安全，尚未造成严重后果的，处三年以上十年以下有期徒刑。第一百一十五条　放火、决水、爆炸以及投放毒害性、放射性、传染病病原体等物质或者以其他危险方法致人重伤、死亡或者使公私财产遭受重大损失的，处十年以上有期徒刑、无期徒刑或者死刑。过失犯前款罪的，处三年以上七年以下有期徒刑；情节较轻的，处三年以下有期徒刑或者拘役。动物保护是西方的政治正确。所谓的如果不爱请勿伤害看似爱心满满，其实充满着反人类的味道。中国每年被猫狗咬伤的人超过四千万，人用狂犬疫苗的消耗高达数千万支。中国每年有数千万人因此遭受狂犬病的致命威胁、寄生虫感染、其他传染病感染的威胁。猫狗就是爱猫狗集团暴力侵害人类的工具。中国2021的暴力犯罪不到五十万件，而被爱猫狗集团利用猫狗暴力侵害遭受致命威胁的人有数千万。爱猫狗集团，就是中国最大的恐怖组织集团。猫狗就是活动的传染病病原体，被爱猫狗人士带入公共场所，极大危害了人类社会的公共安全。应该按照刑法，按照“以危险方法危害公共安全罪”整治中国散养猫狗遗弃造成野生猫狗的饲养人。按照卫生防疫法，作爲传染病病原体的散养猫狗野生猫狗应该全面捕杀。这些明星就是在号召粉丝对抗卫生防疫法，对人类自身福祉和安危毫不关心。第一百一十四条　放火、决水、爆炸以及投放毒害性、放射性、传染病病原体等物质或者以其他危险方法危害公共安全，尚未造成严重后果的，处三年以上十年以下有期徒刑。第一百一十五条　放火、决水、爆炸以及投放毒害性、放射性、传染病病原体等物质或者以其他危险方法致人重伤、死亡或者使公私财产遭受重大损失的，处十年以上有期徒刑、无期徒刑或者死刑。过失犯前款罪的，处三年以上七年以下有期徒刑；情节较轻的，处三年以下有期徒刑或者拘役。动物保护是西方的政治正确。所谓的如果不爱请勿伤害看似爱心满满，其实充满着反人类的味道。中国每年被猫狗咬伤的人超过四千万，人用狂犬疫苗的消耗高达数千万支。中国每年有数千万人因此遭受狂犬病的致命威胁、寄生虫感染、其他传染病感染的威胁。猫狗就是爱猫狗集团暴力侵害人类的工具。中国2021的暴力犯罪不到五十万件，而被爱猫狗集团利用猫狗暴力侵害遭受致命威胁的人有数千万。爱猫狗集团，就是中国最大的恐怖组织集团。猫狗就是活动的传染病病原体，被爱猫狗人士带入公共场所，极大危害了人类社会的公共安全。应该按照刑法，按照“以危险方法危害公共安全罪”整治中国散养猫狗遗弃造成野生猫狗的饲养人。按照卫生防疫法，作爲传染病病原体的散养猫狗野生猫狗应该全面捕杀。这些明星就是在号召粉丝对抗卫生防疫法，对人类自身福祉和安危毫不关心。第一百一十四条　放火、决水、爆炸以及投放毒害性、放射性、传染病病原体等物质或者以其他危险方法危害公共安全，尚未造成严重后果的，处三年以上十年以下有期徒刑。第一百一十五条　放火、决水、爆炸以及投放毒害性、放射性、传染病病原体等物质或者以其他危险方法致人重伤、死亡或者使公私财产遭受重大损失的，处十年以上有期徒刑、无期徒刑或者死刑。过失犯前款罪的，处三年以上七年以下有期徒刑；情节较轻的，处三年以下有期徒刑或者拘役。第三十条 单位和个人饲养犬只，应当按照规定定期免疫接 种狂犬病疫苗，凭动物诊疗机构出具的免疫证明向所在地养犬登记机关申请登记。携带犬只出户的，应当按照规定佩戴犬牌并采取系犬绳等措施，防止犬只伤人、疫病传播。街道办事处、乡级人民政府组织协调居民委员会、村民委员会，做好本辖区流浪犬、猫的控制和处置，防止疫病传播。县级人民政府和乡级人民政府、街道办事处应当结合本地实际，做好农村地区饲养犬只的防疫管理工作。饲养犬只防疫管理的具体办法， 由省、自治区、直辖市制定。第二十九条 禁止屠宰、经营、运输下列动物和生产、经营、加工、贮藏、运输下列动物产品：（一）封锁疫区内与所发生动物疫病有关的；（二）疫区内易感染的；（三）依法应当检疫而未经检疫或者检疫不合格的；（四）染疫或者疑似染疫的；（五）病死或者死因不明的；（六）其他不符合国务院农业农村主管部门有关动物防疫规定的。因实施集中无害化处理需要暂存、运输动物和动物产品并按照规定采取防疫措施的， 不适用前款规定。第三十九条 发生二类动物疫病时，应当采取下列控制措施：（一）所在地县级以上地方人民政府农业农村主管部门应当划定疫点、疫区、受威胁区；（二）县级以上地方人民政府根据需要组织有关部门和单位 采取隔离、扑杀、销毁、消毒、无害化处理、紧急免疫接种、限制易感染的动物和动物产品及有关物品出入等措施。二类动物疫病多种动物共患病：伪狂犬病、狂犬病、炭疽、魏氏梭菌病、副结核病、布鲁氏菌病、弓形虫病、棘球蚴病、钩端螺旋体病。,负向,0.9521142383249792,有关
zhihu,5,江苏,2023-06-29,条件不允许吧，每个人都有自己的难处父母不允许养小动物，只能喂喂流浪狗假装自己有狗另一半不喜欢狗，为爱妥协住所面积小，不适宜养狗工作忙没有时间早晚遛狗陪伴狗怕委屈了狗狗家里已有一只或多只原住民，无力再收养多的狗狗单纯喜欢，还没有做好承担养狗训狗照顾狗狗一生的心理准备经济实力不允许，担心万一狗狗生病自己负担不起，只能给它们送食物，希望它们能靠着食物救援等到真心爱它们愿意带它们回家的主人。我家多多、皮皮、球球都是领养的，希望喜欢狗狗且有能力养狗狗的朋友们，尽量以领养代替购买，给街头那些懂事的小可怜一个温暖的家感谢所有帮助流浪动物的好心人愿好心人一生平安健康幸福！,负向,0.289416548886372,有关
zhihu,1,北京,2023-08-27,因为没有能力，流浪动物接回家，是需要深思熟虑，并且克服很多困难的。理性讲，流浪的宠物，身上或多或少都会有些问题，一方面是身体健康方面的，例如：皮肤病，耳螨等。还有一些会带有一些性格上的问题：因为流浪动物已经习惯了流浪生活，圈养有可能会自主走失，还有一些在流浪的过程中遭遇了一些不好的事情，这种性格会很敏感，会有攻击性，或者过度自闭，胆小。这些动物身上的问题，都是需要收养人付出比一般猫狗更大的关注度，爱心。但是其实更多的人，家中是已有宠物了，面对流浪的小动物，会因为自己的宠物而产生怜悯心，但是考虑到自己家的宠物，所以也是不能进行收养的，只能在自己能力所及的范围内，给予流浪动物食物，仅此而已。我遇到过专门做关注流浪动物的团体，实话讲，都是动物越收越多，入不敷出。个人的能力还是有限的，我觉得解决流浪动物的根本，还是应该呼吁各位打算养宠或者已经养宠的人，要认真考虑，不要弃养,正向,0.943544720138192,有关
zhihu,0,山西,2023-10-26,因为没有足够的钱可以支撑它们一辈子的生活，而且有的家里人不喜欢猫猫狗狗，带回去也会被扔掉,负向,0.8923376047612095,有关
zhihu,165,江苏,2023-10-30,从这一点上看，美国才像以人为本的国家。欧美基本上要消灭狂犬病了，与之相比中国坚定地走上与狂犬病共存的道路。如果政府不想和狂犬病共存，为什么不学习美国制度，严控狂犬病？,正向,0.9980248952464664,无关
zhihu,53,江苏,2023-11-03,当初计划生育怎么搞的呢？难道说制定和执行上比计划生育还要难？如果肯拿出当时十分之一的态度和行动，不要说4000万，4亿都是小问题，那么问题来了，为什么他们不呢？,负向,0.9994947948188369,无关
zhihu,27,山西,2023-12-01,我国流浪狗高达4000万只，必须全面清理。大多数人都支持清理流浪狗。只有少数爱狗人士会反对。而且爱犬人士还会对打狗英雄进行围攻。那么拘留这些极端爱犬人士，就能扫除清理流浪狗的障碍。起因是宝妈举报北京市通州区玉兰湾违法养犬，养犬人欺负别人惯了，也来欺负这个宝妈，各种不入流的手段进行报复。大多数情况，零散的不养犬人一般斗不过抱团的爱狗人士。但这次不一样，这个宝妈用无比的勇气和正确的方法，逼着执法者秉公执法，终于把爱犬人士拘留了。这个图是宝妈向另外一个与爱犬人士斗争的义士传授斗争经验。另外一个义士遇到了常见的难题，派出所不肯处理爱犬人士。大多数情况下，派出所有一个原则，叫做”尽量不得罪养犬人“。所以很多人遇到狗扰民，无处讨公道。无论养犬人如何明显的违规，都很难处理。爱犬人士仿佛有法外特权一般。那么这位有经验的宝妈”点点“，就说了，如果派出所不依法处理爱犬人士，她就会和派出所打官司。而且她以前一直这么做。以前爱犬人士会闹，所以派出所就产生了”尽量不得罪养犬人“的原则。现在发现宝妈“点点”更厉害，这下就不敢得罪宝妈“点点”了，于是就依法把爱犬人士拘留了。以上截图只是冰山一角，是她大量斗争记录中的少数截图，体现了其与爱犬人士斗争的部分过程。基本情况就是她长期举报那些违规养犬的爱犬人士，遭到爱犬人士抱团的各种手段的报复。她最后居然赢了。通过强大的心态，寸步不让。所有的人，都应该学习这种斗争精神。大部分人的经历：遇到狗扰民或者咬人——抗争——被爱犬人士抱团报复——投降她做出表率的经历：遇到狗扰民或者咬人——抗争——被爱犬人士抱团报复——要求执法者拘留爱犬人士——执法者一开始畏惧这些会闹的爱犬人士，不敢得罪爱犬人士——她勇敢地打起了行政官司——执法者终于意识到得罪她比得罪爱犬人士后果更严重，终于依法拘留了爱犬人士。在宝妈点点的奋斗过程中，也遇到了知名打狗英雄檀国平先生的帮助和指导。这个蓝v账号【益众防治犬患】的负责人就是打狗英雄檀国平先生。我们来看下檀先生指导网友打击爱狗人士的一些截图。我们发现，檀先生通过电话与网络聊天并举的方式，有效进行了信息传递，让其他网友也掌握了正确斗争方法。檀国平先生打狗除害的行为必定是遭到过无数爱犬人士的网络暴力。面对这些爱犬人士的围攻，檀国平先生掷地有声，慷慨激昂地说出来一番振奋人心的话：“我不但是珠宝商向国家纳税还是学者著术等身，我发现特大型金矿富裕一方百姓。还帮助被狗患困扰而迷茫的群众，我向多家国家博物馆大量捐赠宝玉石还自费组织全国性质的专题学术活动，网上都有据可查。你除了保护野狗还做过什么？”这是檀国平答复网名叫“金陵野百合”的爱犬人士。,正向,0.9381154828750446,有关
zhihu,25,上海,2023-11-02,别说流浪狗了，我这住的地方老头养了一只大黑狗，都不牵绳。我每天经过都对着我叫，有几次要身后袭击我，跟老头说了很多次，他都不听，苦不堪言。今天晚上回家我就报警，实在受不了了。,负向,0.9997480670280724,有关
zhihu,24,陕西,2023-10-30,爱狗人士集资出钱，在合理监督的情况下，交给有资质的机构处理，不就妥了？,负向,0.564082500853111,有关
zhihu,23,河南,2023-10-29,4000多万只流浪狗，导致每年国人要消耗1500多万支狂犬疫苗。那么浪费干什么？我觉得还不如多开几家狗肉馆。既然他们喜欢吃就让他们吃。毕竟以后流浪狗没多少了，狗咬人的事儿，基本上也不会上热搜，我比较期待热搜上出现人咬人，或者是人咬狗的事情。,负向,0.9997829316008796,有关
zhihu,16,,2023-10-31,"剿灭或有条件剿灭世界任何国家都只有选择这条路普通人没有义务为了某些人特殊癖好,必须活在野狗的危险之下狗最大的问题会咬人,而且能致人死命,伤人无数这是狗和猫最大的区别猫把我电驴垫子抓坏了,我最多损失几十块钱,毛毛雨,但咬伤人,即便痊愈了也不是仅仅钱的事情",负向,0.999046195521089,有关
zhihu,15,河南,2023-10-31,建议各个小区进行民主投票！A.同意直接捕杀流浪狗，由物业免费捕杀B.同意捕捉收养流浪狗，由同意的业主每人捐款并永久承担之后的饲养费用C.放任流浪狗不管的，由同意的业主出资成立一个基金来赔偿以后被流浪狗咬伤的人任何选项超过50%同意就可执行！,负向,0.7963738088931294,有关
zhihu,13,广东,2023-10-30,爱猫狗人士竟然反对全面：捕杀流浪猫狗，那就很好嘛，谁反对，进行实名登记，然后让他们自己每人合法收养一条。按照表决的原则，中国有十四亿人，不算老幼，那也得几亿人支持“反对全面捕杀流浪猫狗”，爱猫狗人士每人一条还不够分。如果爱猫狗人士每人一条分不完，那么几千万爱猫狗人士，如何代表十四亿人民的意志和利益。但凡爱猫狗人士眞的在乎流浪猫狗的生死，就应该每人收养两条回家。爱猫狗人士在乎的是没有流浪猫狗，以后就没法利用猫狗暴力侵害人类身心健康生命安全了啊。中国社会的公共安全就会大幅度提升，爱猫狗人士如何甘心。要不领养，要不全面捕杀。都行动起来，发现违法饲养宠物猫狗和流浪猫狗就锲而不舍的举报。社会主义精神文明建设，需要每一个公民共同努力。,负向,0.7241237078845302,有关
zhihu,13,上海,2023-10-30,都4000万了呀，大部分还聚集在城市，还能咋办，消灭呀！澳大利亚大规模捕杀泛滥野兔都是以亿为单位的，甚至对于袋鼠这种澳洲本土动物，泛滥过剩也是捕杀。世界各主要发达国家对于泛滥动物都是捕杀消灭，控制数量。,负向,0.3323868086244275,有关
zhihu,12,,2023-11-02,"把野狗清理了,剩下的办证;遗弃请到指定地点销证;遗失请挂失,逾期请到指定地点缴社会清理费罚款;死亡的也到指定的地方去付费无公害处理;这不就解决问题了吗?还能给郭嘉缴税,赢麻了!",负向,0.9998161281227738,有关
zhihu,10,河南,2023-11-05,杀。除此之外没有正确选择，包括什么狗屁流浪狗收容所。杀的时候尽量规避在公众场合吓到人，不拍视频传播，这就是人道主义。男子提供 600 平闲置地收养流浪狗，如何评价该男子的行为？www.zhihu.com/question/627306283/answer/3261805707?utm_psn=1704471483957534720,负向,0.9997667210178244,有关
