title,time,like,uname,sex,content,ip,rpid,root,senta,senta_prob
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-27 13:02:46,89,Elag段西,保密,那些杀猫虐狗的人的心理其实就是看不得有人在乎动物，因为根本没人在乎他,IP属地：福建,191837414656,0,负向,0.959014849320937
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-27 14:47:37,34,-柒槐-,保密,"有一个点很惊艳：只要不负责任的养宠人存在，那“恶宠”就不会消失。up的提议也挺中肯的。
希望对不负责的养宠人加强约束，也加强保障一些好的养宠人的权利（最近看到一些没犯错的猫猫狗狗被毒害、被医院误诊死亡都存在维权难的情况，蛮伤心的）。",IP属地：福建,191852366704,0,正向,0.995703016211607
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-28 05:48:18,42,穆知可可,保密,这个，国家给弃狗人擦屁股吧，老百姓过好自己的，别乱发声比如喊着什么安乐死，搞收容所，这些都是用钱的，民间的收养所不少的其实，但是后果就是有不少弃狗人弃狗更没有心理负担，因为觉得有人兜底，与其说保护流浪动物不如从根源断绝流浪动物，流浪动物怎么来的，不就是因为养而不负责，享受完动物带来的快乐之后就丢弃嘛，从严把控养宠人，然后就是领养代替购买，防止黑心宠物商从中牟利，从根源杜绝流浪动物，这样才是对动物的最好保护，我个人是这样觉得的,IP属地：广西,191923004960,0,正向,0.35159693158445293
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-27 14:42:46,6,五籽七,保密,加大对于不负责任养宠人的惩罚力度最好,IP属地：上海,191851693552,191851444864,负向,0.9976670630697058
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-27 16:31:43,19,红色只因情,保密,这种喊打喊杀的根本一点解决问题的想法都没有，就是冲着搅浑水来的，非专业人士捕杀万一没成功跑了只会让流浪狗受惊易怒更容易攻击人，更何况再疯的流浪狗都没有这种想要找理由在大街上持有武器的两脚狗危险,IP属地：广西,191866207136,191851444864,负向,0.9977529721284917
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-27 16:52:34,38,乌鸦落满卡夫卡,保密,还有个问题私自杀了尸体怎么处理的？按规定这种尸体是应该无害化处理的，交给当地的动物防疫部门，随便埋、烧都会有隐患的。当街捕杀本来就对捕杀的个人还有后续的处理存在难以掌控的问题。,IP属地：内蒙古,191868365472,191851444864,负向,0.9929523392243844
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-27 17:16:58,25,鸽儿的马克,保密,回复 @乌鸦落满卡夫卡 :烧了埋了都算好的了，我小时候我们市创卫城管捕杀了流浪狗卖给狗贩子拉到隔壁市吃狗肉了，真不怕吃死[辣眼睛],IP属地：山西,191870579264,191851444864,负向,0.992427103582024
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-27 17:19:13,15,乌鸦落满卡夫卡,保密,回复 @鸽儿的马克 :疯了……以前我在外地也有人抓猫吃，这种人真是不怕出事，那流浪狗猫都是在垃圾堆里混日子的……,IP属地：内蒙古,191870690688,191851444864,负向,0.9887330055483687
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-27 14:40:58,118,五籽七,保密,"确实，任重而道远。单纯的捕捉根本没用，只要有不负责任的人，流浪猫狗还是会出现。还是要提高养宠门槛和成本。
另外我不太清楚当街捕杀甚至虐杀的人是个什么心理，现在管的很严，打个电话的事情，结果这样做，真的不是心理有点问题吗？",IP属地：上海,191851444864,0,负向,0.9968795718291545
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-27 20:33:41,60,Jessi没有e,保密,太赞同了，有些up讨论这些事只说动保法制定如何如何困难，流浪动物的危害巴拉巴拉。却完全不讨论欧美国家已有的完善的法律条款，国外已经有很清晰明确定义的虐待动物罪，和处置流浪动物的规章了。,IP属地：美国,191878803648,0,正向,0.5021780701903893
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-27 15:38:38,141,克洛弥亚,保密,扫了一眼评论区，明明大家都看得出来有问题的是人，高举正义大旗虐待动物的目的是什么我不好说🤔,IP属地：江苏,191859552576,0,负向,0.9998092741452069
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-27 13:14:34,136,cy1072,保密,感觉牙姐超适合无领导小组讨论[doge],IP属地：广东,191839052368,0,正向,0.9762513428717909
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-28 06:42:51,77,知天易_逆天喃,女,流浪猫狗可以由政府部门来处理，但绝对不能虐杀，更不能由你个人去处理，就像犯罪分子一样，相应部门会处理，平民百姓没这个资格，但是可以监督相应部门,IP属地：河北,191929169552,0,负向,0.9789335837299831
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-27 18:54:13,35,被淹没的魚baibai,保密,大范围捕捉应该是确实有的，捕杀这个应该是之前网上流传的很多图片，我记得我看过的就有十几只狗被打死排在大街上，流浪狗被弄死后挂在树枝上，还有之前学校里出现的在寝室杀狗的，现在事情已经激化成这样了，捕捉和捕杀感觉也都混为一谈了，投毒这事肯定有很多人浑水摸鱼，这么敏感的时候快递上搞个针眼，发个图一说，瞬间火星就点燃了[藏狐]最后结果就是没有人看到底是不是真的有人扎针或者投毒，都搁那骂战去了，最后只能导致其他正常买卖狗粮的人小心翼翼的，不少商家现在也要换包装，买狗粮的人也胆战心惊的，也不知道什么时候能结束这事，以后能有政策统一一下这些事就好了，不然每个地方规定都还不一样，更混乱了,IP属地：四川,191876102832,191863075328,负向,0.9997685685559077
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-28 04:48:26,8,武丰心,保密,路边投毒报警比较难，我有看到一个up去报警，但是警察要求up自己去找那个公园的监控，但是公园那边需要警察证明才给查监控。而且警察表示就算查到，也只是赔钱。,IP属地：浙江,191915267216,191863075328,负向,0.9997515236677046
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-28 05:24:53,6,可以借我三块钱嘛,保密,回复 @武丰心 :首先说路边投du这事，二十多年前就有，农村比较常见，所以后面取消了很多剧du农药，但是我上初中那会，还能买到甲胺磷之类的！其次我也看了那个视频，但是就看了开头，看到是公园，就不必看了，原因有几点：一是狗狗跟人不一样，如果是有人在公园丢了类似巧克力的东西，狗吃了不行，但对于人是食物，有一些遗落很正常，这就需要去鉴定了。二是公园投du和快递投不一样，快递具有针对性，公园面向大众，如果是du，那么对人也可能有害，尤其是几岁的小孩，捡到什么东西都往嘴里塞，鉴定确认后，属于投放危险物质罪，没有造成危害后果的，处三年以上十年以下，致人重伤，死亡或者使公司财产遭受重大损失的，十年以上，无期或死刑！非常严重，前提是鉴定成功真的是,IP属地：浙江,191920268192,191863075328,负向,0.9996274460694394
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-27 16:05:09,131,可以借我三块钱嘛,保密,你这个视频忽略了一个点，就是大范围捕杀是空穴来风，基本上都是造谣，没有一个地方是大规模捕杀的，而私人虐猫狗一直存在，上半年就有那个杰克辣条事件！还有就是投毒事件，网购买卖配送流程透明，最起码也得报警有后续，但是没有人报警，只会在网上蹭流量，不敢报警的一律认为假,IP属地：浙江,191863075328,0,负向,0.999565350488659
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-28 11:40:35,6,㓴陌识,保密,直接乱举一个例子，然后啪啪输出暴论完事了,IP属地：四川,191967888256,191894066832,负向,0.9914262193907959
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-28 13:38:04,10,9龙虱lol,男,被狗咬了还是建议打死，毕竟是个活物，有自主攻击性的东西，和车完全没有可比性。,IP属地：黑龙江,191985718400,191894066832,负向,0.9914289281435629
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-29 06:21:02,6,人家也是人畜无害的腐女啦,保密,回复 @瞳瞳你可别带我走 :[微笑]所以流浪狗是自己在大自然里繁育的吗？那换个你能理解的思路，家养的猪归畜牧局管，野猪应该归野生动物防治管，被野狗咬伤和被野猪咬伤一样处理，能理解了吧？有的事情是无法避免的，关键是要谁来管，而不是谁都不管，或者不该管的人瞎管,IP属地：江苏,192076040080,191894066832,负向,0.9914175016769349
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-28 01:56:20,41,人家也是人畜无害的腐女啦,保密,[妙啊]你被车撞了，难道你会把对方车砸烂吗？是不是应该交给专业机构处理，个人能随意处理报吗？为什么被狗咬了就把狗打死？是找不到主人吗？还是找不到警察？还是警察不管？[妙啊]动物尤其是宠物，应该享有物权，毕竟是花钱买的。[妙啊]参考私家车的管理办法其实就很好，不办狗证，就是无证驾驶。不牵绳，不系安全带。扑咬行人，剐蹭。咬伤行人，车祸。狗被偷走的时候咬人，机动车被盗抢期间发生事故…该罚款就罚款，该判刑就判刑，该报废，就交给专业机构报废。[妙啊]不是有了车就有交通规则的，需要某些职能部门发挥作用，逐步完善。,IP属地：江苏,191894066832,0,负向,0.9563111653072411
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-28 00:30:45,8,慕昭晗,女,反对虐杀不是圣母而是人类天性，感觉有很多人偷换概念，一棒子打死所有流浪猫狗和屠杀有什么区别,IP属地：河南,191886395248,191886341456,正向,0.9996749995216021
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-28 00:28:39,31,慕昭晗,女,没有人弃养哪儿来的流浪狗[笑哭][笑哭]感觉应该提高养宠门槛，小动物也挺不容易的，狗本来就是很早被驯化的，没人养自己了流浪找点吃的，结果因为同类没栓绳咬人自己也呗连累。狗捕猎本来就是天性，源头是主人不作为[OK][OK]（话说罗威纳的主人还没找到吗，人类造的孽还要动物偿）,IP属地：河南,191886341456,0,正向,0.9997515231586078
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-28 07:22:41,42,子頌,保密,"支持up的观点…
学校有一个导师是研究鸟类学的，他在很多年前就一直说流浪动物（特别是猫）应该有一个明确的管理措施，他当时研究一种鸟的行为，结果中途一窝鸟都被流浪猫给吃了…流浪猫对野生鸟类的繁殖其实是有巨大威胁的。绝育的还能好一点，不绝育的一直生流浪猫就越来越多…",IP属地：北京,191933586368,0,正向,0.9998829395352686
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-27 13:23:37,81,吓我一跳嘤嘤嘤,保密,私下跟朋友们也讨论了很久，感觉现在的问题在于怎么把各种想法制度化，比如城乡不能用一套管理办法，大城市和小县城也不能用一套管理办法等等诸如此类，总的大方向可以说为了提高居民幸福感啊为了更好更安全的生活啊这些纲领性的指导建议，但具体落实上很难出一套适用于各种生活条件的管理制度，最终就是要放权给地方、放权给基层，可是口罩那三年证明了基层管理水平参差不齐，好的政策进行到落实阶段就变了样子。,IP属地：辽宁,191840214736,0,正向,0.9903626136761545
关于捕杀流浪猫狗的争吵，最关键的问题其实被忽略了,2023-10-27 13:28:31,64,寒柚言,男,如果这次舆论力量能让相关法律更加完善，那就算成功了。对于老百姓来说，也别干什么投毒下毒的事，当然被狗咬了，为保证自身安全，可以不计后果。,IP属地：辽宁,191840793776,0,负向,0.9973377339892053
请停止捕杀流浪猫狗！,2023-10-21 02:40:02,47,小红帽pieces,女,其实这种很容易管理啊，遗弃的可能不好弄，但是遛狗栓绳什么的只要一说罚钱就行了[笑哭]我们这就是，晚上有城管巡逻，见到不栓的就直接罚钱，一次三百，就不信那些人有那么多三百可以罚,IP属地：广西,190945107072,190932461616,正向,0.9410306291332091
请停止捕杀流浪猫狗！,2023-10-21 04:09:06,32,用ROG的特困户,男,说没钱，是说没钱去治理流浪狗懂吗？在这偷换什么概念？牵绳能怎样？能让现在已经有了消失？能不能啊？不能你们就去收养啊？凭什么别人承担责任？,IP属地：山东,190956154384,190932461616,负向,0.9992441754130539
请停止捕杀流浪猫狗！,2023-10-21 04:12:32,72,Chen光熹微231,女,没钱的是郭嘉，宠物经济发展起来有钱的是企业[笑哭]在体制单位工作的，深深地感受到疫情三年把钱都榨干了，以前我们采购报销5w以上才要上会通过，2w以下直接买了报销，现在5k以上就要上会，还会一直被问为什么花这钱[捂脸]各种预算也是一砍再砍，这钱是分毫都没有进个人口袋的，不花钱又办好事真的很为难啊……不过就这个流浪狗事件，我觉得倒是可以安排比较官方的义工组织募捐、收容、送养或安乐，大浪淘尽，也能知道真正愿意为流浪狗付出的人有多少,IP属地：福建,190956682080,190932461616,正向,0.9961559233969268
请停止捕杀流浪猫狗！,2023-10-21 04:16:07,35,Chen光熹微231,女,回复 @小红帽pieces :支持重罚不栓绳的狗主人，这样就有钱了[doge]一举多得，一箭双雕[doge],IP属地：福建,190957039488,190932461616,正向,0.9999134555176425
请停止捕杀流浪猫狗！,2023-10-21 04:19:54,24,小红帽pieces,女,回复 @Chen光熹微231 :不用重罚，一次三百，一个月来几次就够了[笑哭]我们这就是这样弄的，城管像不用下班一样每天晚上坚守到十一二点，看到不栓绳就拉着那个狗让狗主人罚钱，有时候还检查狗证，没证也要罚钱[笑哭],IP属地：广西,190957668432,190932461616,正向,0.9998940253362605
请停止捕杀流浪猫狗！,2023-10-21 04:21:08,8,Chen光熹微231,女,回复 @小红帽pieces :一次300也挺多的了[笑哭]中国大多数人还没工资高到不把300当回事的程度，希望都能这样规范吧,IP属地：福建,190957745040,190932461616,正向,0.9994573133788016
请停止捕杀流浪猫狗！,2023-10-21 04:40:11,11,小红帽pieces,女,回复 @Chen光熹微231 :不多怎么会长记性呢，又说要严打，又一边放宽罚款金额[笑哭]这不是矛盾吗，还有更多的呢，比如禁养犬或者烈性犬就直接套走，自己去城管大队领，罚款跟乱摆摊差不多，第一次会少一点，后面要是还不送走的话抓到一次就加一倍[笑哭]我们这有个妞最高被罚了一万多，养的德牧，后面觉得亏了就送回老家了,IP属地：广西,190960389568,190932461616,正向,0.9996438925436806
请停止捕杀流浪猫狗！,2023-10-21 04:41:44,13,甜辣酸咸,保密,说了一大堆一点可行办法都没有，发展宠物经济赚钱的是企业，又不是把钱直接交给国家。想要保护流浪动物，要立法完善监管，可具体怎么做，一个不说要不就是只复制国外那些政策，可每个地方情况不一样，要gj设置保护机构，那钱谁出，谁来做，那么多流浪猫狗个个能找到领养吗，结局还不是安乐死。目前gj经济状况允许吗？根本问题还是养狗人不负责随意抛弃伴侣动物，如果要动保立法，首先就该权责相等，严惩抛弃伴侣动物主人，狗咬人主人罚款甚至刑拘，再提倡严惩虐待动物没问题,IP属地：广西,190960721184,190932461616,负向,0.9591134254157474
请停止捕杀流浪猫狗！,2023-10-21 04:42:11,12,圆圆超爱自己,保密,问题是你企业交那一点税抵得过国家维护的成本吗……别的不说假设各地区线设部门专管，光工资就得多少钱 你也太看得起宠物行业税钱了,IP属地：河南,190960740384,190932461616,正向,0.9918932744150126
请停止捕杀流浪猫狗！,2023-10-21 05:19:22,7,Chen光熹微231,女,回复 @微凉夏光 :就问问你是自己直接捐款的钱多，还是交税的钱多，过了一手，再各种避税，别以为资本家都是大善人,IP属地：福建,190965631936,190932461616,正向,0.9959970303503951
请停止捕杀流浪猫狗！,2023-10-21 05:34:44,8,冬日可爱赞,女,如果养狗人士同意 一方面规范养狗规则 另一方面把养狗纳入社会治理 让养狗人上税  像车和房一样  购买缴纳物产税(契税)  每年缴纳养育税(类似房产税 车船税) 遗弃罚款  这样有了税收 国家就可以像管理房车一样专门划分部门进行管理 同时保险机构也可以售卖相关保险  养狗人群也像养车一样每年缴纳保险  这样养狗成本大大提高 准入门槛就提高了 遗弃也少了 悲剧也会少  养狗人士同意吗,IP属地：四川,190967627536,190932461616,正向,0.6577918301223065
请停止捕杀流浪猫狗！,2023-10-21 05:44:40,8,冬日可爱赞,女,回复 @冬日可爱赞 :养狗人群想要给狗狗提供更多的保障  但是还有很多不养狗人群 不想为养狗人群买单 那只有养狗人群自己的专项税收资金增加社会治理资金了  但是养狗人群内部同意吗  如果没办法保持一致  养狗人群的呼吁和指责又有什么道理,IP属地：四川,190968752784,190932461616,正向,0.9908959144058294
请停止捕杀流浪猫狗！,2023-10-21 00:28:19,653,微凉夏光,女,在别的视频里说应该早一点规范管理，比如禁止遗弃动物，遛狗栓绳，人的错误行为应该管理的是人。好多人说没钱，可是宠物经济发展起来也是会钱生钱的啊，美国宠物经济规模一年就上千亿美元，早日规范管理宠物行业对整个社会都是好事,IP属地：甘肃,190932461616,0,正向,0.0
请停止捕杀流浪猫狗！,2023-10-21 00:19:32,351,山丘麦麦,保密,养宠物的主人要是有公德心也不会招来这种事。大部分连牵绳子都做不到，还要谴责社会不包容。up应该呼吁的是文明养宠，像你一样有规范的带宠物外出。,IP属地：云南,190931882752,0,负向,0.9948755100679634
请停止捕杀流浪猫狗！,2023-10-21 01:00:42,17,听雪2017,保密,很多猫狗出生就是流浪的，并不都是弃养的，尤其猫，他们并不是必须有家才能生活，他们没有必须有家的概念，他们就是生活在这块土地上，找口饭吃。弃养的也必然不是真爱猫狗！骂他们也没用，他们无所谓,IP属地：广东,190935132544,190933223248,负向,0.9991416984785815
请停止捕杀流浪猫狗！,2023-10-21 02:08:34,75,不知叫啥氏,保密,是的，那些弃养的人只用一句我也没办法啊，轻易地说反正它们在外头也能活下去。我现在收养的小猫的真实经历，那些弃养人就是很随意，自己喜欢就说要，后来发现自己不是很喜欢养它们就随意地丢弃，一点心里负担都没有。,IP属地：湖南,190941654144,190933223248,负向,0.9751990763442926
请停止捕杀流浪猫狗！,2023-10-21 02:48:07,17,小红帽pieces,女,回复 @不知叫啥氏 :说到底还是养个小动物的成本太低了，当然不是说价钱，是弃养成本，如果不想养了找领养人时间成本太高，还不如丢掉，如果能像国外那样接一只宠物回家要各种手续，还得打芯片，芯片连着主人的基本信息，这样的话弃养应该少一点，再然后就是弃养就罚钱这种规定也是可以的，丢一只罚个一两千，看还有人因为一时喜欢而轻易的接回一只小生命吗,IP属地：广西,190946059008,190933223248,负向,0.9773874244458511
请停止捕杀流浪猫狗！,2023-10-21 02:53:00,7,B站新人小气泡,男,回复 @不知叫啥氏 :喜欢但是没精力就不要养，我宁愿花钱去猫咖，但是我大部分都会带点火腿肠，看到就去逗逗，有家养有流浪,IP属地：广西,190946686656,190933223248,负向,0.9946414678189797
请停止捕杀流浪猫狗！,2023-10-21 03:29:16,8,-ちばばち-,女,而且现在购买宠物门槛太低了，夜市上几十块钱就能买个小猫小狗，甚至还有套圈得小猫小狗小兔子小仓鼠的，好多都是星期猫狗。有些人买回家养几天要么得病死了要么扔了。真的应该规范宠物售卖。,IP属地：黑龙江,190951049424,190933223248,负向,0.9993838425161243
请停止捕杀流浪猫狗！,2023-10-21 04:53:02,12,小躺椅,保密,不光不养，也不能投喂流浪狗，扰民，咬人,IP属地：辽宁,190962182416,190933223248,负向,0.995394237482607
请停止捕杀流浪猫狗！,2023-10-21 05:59:27,9,神兽大宝贝,保密,你说的对，繁殖舍、遗弃 的性质，比肩虐杀团伙。他们某种程度上也是利用动物满足私欲，并且更普遍。无非是没以人眼可见的被虐过程而遗弃。,IP属地：河南,190970570000,190933223248,负向,0.9682372669784911
请停止捕杀流浪猫狗！,2023-10-21 06:39:17,11,孤梦残殇QAQ,保密,"所谓的立法，真的好好认清一下现实，了解一下如何处理法律与自身感情的矛盾，自己有一个切实方案再来说出口。不要把自己摆在道德的制高点，然后还想要不动脑不出力就能得到自己想要的结果。【反虐待动物法真的该立吗？如此正义为何立不出来？-哔哩哔哩】 https://b23.tv/kZEVzOL
我并不反对立反虐待动物法，只是在高呼立法之前，是不是应该好好的动动脑子想想可行性，以及所谓法律的细节该如何处理，如何落实法律。看完链接中的视频再好好思考一下，如果连人的权益都保护不了，那这法律出现的意义在哪里？",IP属地：湖北,190974981648,190933223248,负向,0.9996111770779095
请停止捕杀流浪猫狗！,2023-10-21 09:19:03,7,bili_130235959,男,本来是的，但是最近几年被人故意引流了，弃养和规范养宠这种没几个人管，火力全都引流到流浪动物那里了。就比如流浪动物泛滥根本原因是弃养，弃养的主要群体包括不爱动物又养了动物的，和贩卖动物的两个大群体。结果经过引流，爱猫爱狗和不爱猫不爱狗两波人打的不可开交，但是引流者和问题根源却总是可以逍遥法外。说到底人不好管，人很多有公关，如果矛头对准流浪动物，可以轻易堵住一部分人的嘴，就算背锅也就背锅了，根治问题哪有那么容易还不如找背锅。,IP属地：浙江,190993580016,190933223248,负向,0.7736049474218589
请停止捕杀流浪猫狗！,2023-10-22 00:04:41,12,账号已注销,保密,冷知识弃养的人就是天天网上发癫只喂不养的嘻嘻,IP属地：山东,191082163328,190933223248,负向,0.9877700678457018
请停止捕杀流浪猫狗！,2023-10-22 00:05:08,7,账号已注销,保密,讨厌的人谁会养。也就动保人士又爱发善心又不养,IP属地：山东,191082063552,190933223248,负向,0.9989499820169385
请停止捕杀流浪猫狗！,2023-10-21 00:37:57,1927,B站新人小气泡,男,"我寻思不应该是弃养动物才该骂吗？不应该是弃养动物的才改唾弃吗？不应该是弃养动物的才是被针对的对象吗？
我很喜欢猫猫，可是我没有精力和金钱养，那我就不养。难道不应该是我这样的想法才减少猫狗流浪的概率吗？流浪猫狗从始至终都是弃养的，说实话找不到弃养的然后来针对捕杀的，有点道德绑架了。
在我看来救助动物反应的就是那些遗弃动物的不负责，看到那些花钱和精力救助流浪动物的，真的感觉弃养不就是在杀死动物吗？",IP属地：广西,190933223248,0,负向,0.9374001204416516
请停止捕杀流浪猫狗！,2023-10-21 00:19:26,10,伽什冽空别玩手机了,女,回复 @daizhenye :的确，学习别国优点但不能盲目学习，还是得结合一下自己的实际情况，最起码外国的一些政策福利在咱国家人口基数这一个方面就没法完全做到,IP属地：黑龙江,190931802016,190930090864,正向,0.8040006533570931
请停止捕杀流浪猫狗！,2023-10-21 00:20:20,132,daizhenye,保密,这次事件甚至没人考虑罗威纳这种禁养猛犬是怎么繁育出来的，幼体又是多少钱出售的。而农村狗市的视频在网上又很受欢迎，弹幕喊句老乡牛。我就知道这事情最终也解决不了，只是喊打喊杀一阵子罢了。,IP属地：山东,190931823104,190930090864,负向,0.9199136178724849
请停止捕杀流浪猫狗！,2023-10-21 00:30:56,54,daizhenye,保密,"回复 @伽什冽空-米卡艾利斯 :现在都是情绪，实际上根本懒得了解现实情况。
国内繁育几乎是无成本的，什么品种都能便宜的搞到。up主提了田园犬的问题，为什么田园犬禁养，就是因为田园犬串血统太多了，从10公斤到30公斤都可以串出来，特征千奇百怪，怎么放开养。老乡搞两只大型犬活体，和同村田园狗串一串，一年两只变二十只，二百块在集市卖给狗贩。狗贩再八百卖给城里人，一分税不用交，而这狗串过什么谁也搞不清。",IP属地：山东,190932720608,190930090864,负向,0.7534046484675798
请停止捕杀流浪猫狗！,2023-10-21 00:34:39,22,伽什冽空别玩手机了,女,回复 @daizhenye :是的，就是几乎零成本，所以几乎零责任心，解决的措施也是不痛不痒，根本不能让人长记性,IP属地：黑龙江,190932977040,190930090864,正向,0.3993440329059439
请停止捕杀流浪猫狗！,2023-10-21 00:40:04,20,daizhenye,保密,回复 @伽什冽空-米卡艾利斯 :对。买卖猫狗和买菜一样，然后要求买猫狗的不能遗弃，打疫苗上芯片，这不是搞笑是什么,IP属地：山东,190933330704,190930090864,负向,0.7180677718797916
请停止捕杀流浪猫狗！,2023-10-21 01:41:25,9,a阿阿阿阿布,保密,你太理智的结果就是两边挨骂,IP属地：安徽,190938796128,190930090864,负向,0.9217734967970941
请停止捕杀流浪猫狗！,2023-10-21 01:55:29,63,Esperanzo_R,男,我十多年前就是在卑尔根旁边的一座叫斯塔万格的小城上学，前几期视频看到作者带着猫千里迢迢要去挪威，我立马就猜到原因了。说实话我家有个跟作者一样的院子，养了两条流浪狗和四条流浪猫，当初我关注作者就是因为我以为作者跟我一个小区，是邻居才关注的（其实不是）。我想说他视频支持的那些东西都太空了，他家室内面积和前后院面积别人不知道我还不知道么？普通老百姓哪住得起？一般的八十来平的住宅，哪能养活像他家那么多小动物，不从源头上解决猫狗市场的乱象，光是学欧洲白左搞立法，最后能得到的就是社会的对立和撕裂，挪威福利和教育是非常好，但是年轻人你很难看到，为什么？全去欧盟的其他国家生活和就业了，一方面是气候原因，另一方面就是制度的压迫感，挪威年轻人自己说的话就是他们感觉自己的国家处处都是条条框框，人与人之间被法律法规拉的很开，男人女人小孩老人之间泾渭分明，一不小心就成了被告，社会没有活力，伴随高税收，带来的就是负生育率和人口流失外加超高的老龄化。不想说太多了，打字累，但是现在在全世界人的眼皮底下加沙百姓的人权都无法保障，以色列这两天又要公然地准备屠城了，谁又去阻止它们？有没有反虐待加沙儿童法？,IP属地：江苏,190940295008,190930090864,负向,0.7492759103408204
请停止捕杀流浪猫狗！,2023-10-21 02:24:13,9,daizhenye,保密,回复 @该收网时就收网 : 动物保护法大致内容是保护什么你都不知道吧，懒得理你这种,IP属地：山东,190943410992,190930090864,负向,0.8917425401015109
请停止捕杀流浪猫狗！,2023-10-21 02:32:04,14,daizhenye,保密,回复 @a阿阿阿阿布 : 这倒是，不过无所谓了，网络现在就这样。看最近的两方大战这么多天没有一个人提过国内宠物市场的无序繁育乱象，这么明显的盲点没人在意，专注一些根本落实不了的目标，猫狗贩子在后面美美隐身。这阵风打光流浪狗，明年就能卖更多了，前面那位说的没错，国内最后顶多出个不疼不痒的政策性指导，不会真改的，所以我就随便一说，不说出来不痛快而已。,IP属地：山东,190944334080,190930090864,负向,0.3950442581932805
请停止捕杀流浪猫狗！,2023-10-21 02:42:31,11,bili_13812659280,保密,哎，你这思路太对了，我跟你说个实话，B站评论区我是真的第一次看到有人提到这个观点！,IP属地：福建,190945416928,190930090864,正向,0.0
请停止捕杀流浪猫狗！,2023-10-21 02:49:38,17,daizhenye,保密,回复 @Esperanzo_R : 我理解UP主，俗话所说在其位才谋其政，他有这个层次会这样想完全不奇怪，而且这想法本身也不坏。只不过国家太大，什么发展阶段的人都有，其它阶段的人的诉求不可能和他一样，不同意是正常的，因为大家看到的东西不同。如果养宠人都有UP的条件，不会有现在的问题，可是这是做不到的。我只是想表达运动式治理没什么用，白左的方法也是治标不治本，世界上的事情只能在一定范围内控制，没有一劳永逸的解决办法。,IP属地：山东,190946278944,190930090864,正向,0.0
请停止捕杀流浪猫狗！,2023-10-21 02:54:37,8,daizhenye,保密,回复 @该收网时就收网 : 基本逻辑都看不懂，劝你别回了。起头地狱骑士的水平建议去微博对线大喊要给猫狗下毒，别来这里没营养。,IP属地：山东,190946793984,190930090864,负向,0.9734939135225069
请停止捕杀流浪猫狗！,2023-10-21 11:51:02,9,欢乐的小逗比,保密,然而国外搞的好的也是从繁育端开始管控的，简中网上多的是念歪经的，眼里只看到国外对宠物的保护措施，但是对养宠人的高要求是一点不提,IP属地：江苏,191016401072,190930090864,负向,0.357563001899166
请停止捕杀流浪猫狗！,2023-10-20 23:50:09,954,daizhenye,保密,反虐动立法是不现实的。国内要尽量减少遗弃的成本最小的方案是控制住繁育端，也就是控制猫狗贩子的数量，提高活体繁育的门槛，直接提高商品端价格，现在国内猫狗买卖太便宜了，获取渠道也太随意。应该用商品的思路去控制，而不是像现在网上不停复读的那些国外措施，一个强制疫苗都推不动的地方那些政策能有效就怪了。,IP属地：山东,190930090864,0,负向,0.2817544921249606
请停止捕杀流浪猫狗！,2023-10-21 04:17:01,44,Chen光熹微231,女,重罚不栓绳狗主人，见一次罚一次，也可以收点钱,IP属地：福建,190957372896,190932534320,负向,0.4865473944143517
请停止捕杀流浪猫狗！,2023-10-21 04:27:21,86,asuradas,保密,最起码应该不断发声，不然小区里的小孩都不懂得尊重生命，只会折磨伤害生命,IP属地：广东,190958801648,190932534320,负向,0.5747136266782249
